YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 23 17 00  18  3.1  4.1  1.66  7.14  5.37 999 1023.6  -0.2   1.8 999.0 99.0 99.00
2005 04 23 18 00   7  0.7  1.4  1.53  7.14  5.35 999 1023.1   0.1   1.9 999.0 99.0 99.00
2005 04 23 19 00 242  0.5  1.6  1.27  7.14  5.12 999 1022.6   0.5   2.0 999.0 99.0 99.00
2005 04 23 20 00 271  1.7  2.5  1.21  6.67  5.23 999 1022.3   1.0   2.3 999.0 99.0 99.00
2005 04 23 21 00 269  2.4  3.5  1.05  6.67  5.22 999 1021.8   0.9   2.1 999.0 99.0 99.00
2005 04 23 22 00 256  3.7  4.6  0.95  7.14  5.16 999 1021.1   1.0   2.0 999.0 99.0 99.00
2005 04 23 23 00 270  3.5  4.9  0.92  6.25  5.27 999 1020.9   1.5   2.0 999.0 99.0 99.00
2005 04 24 00 00 270  2.6  3.4  0.95  6.67  5.20 999 1021.0   1.6   1.9 999.0 99.0 99.00
2005 04 24 01 00 287  2.5  2.9  0.88  5.88  4.99 999 1020.8   1.5   1.9 999.0 99.0 99.00
2005 04 24 02 00 333  2.9  3.9  0.87  6.25  4.95 999 1020.9   1.8   1.9 999.0 99.0 99.00
2005 04 24 03 00  26  3.9  4.6  0.90  6.25  4.93 999 1020.8   2.0   1.9 999.0 99.0 99.00
2005 04 24 04 00  21  3.2  3.6  0.86  5.88  4.87 999 1020.5   1.9   1.9 999.0 99.0 99.00
2005 04 24 05 00  12  4.1  5.0  0.87  5.88  4.90 999 1020.2   2.1   1.9 999.0 99.0 99.00
2005 04 24 06 00 349  3.8  4.4  0.90  6.25  4.75 999 1019.7   2.0   1.9 999.0 99.0 99.00
2005 04 24 07 00  21  5.0  6.5  1.03  5.88  4.74 999 1019.1   2.1   1.8 999.0 99.0 99.00
2005 04 24 08 00  35  7.3  8.9  1.06  5.88  4.49 999 1018.7   1.8   1.8 999.0 99.0 99.00
2005 04 24 09 00  31  5.9  6.9  1.31  5.88  4.47 999 1018.2   1.6   1.8 999.0 99.0 99.00
2005 04 24 10 00  47  4.7  5.4  1.37  5.56  4.73 999 1017.8   1.2   1.8 999.0 99.0 99.00
2005 04 24 11 00  21  3.4  4.4  1.25  6.67  4.83 999 1017.4   1.2   1.8 999.0 99.0 99.00
2005 04 24 12 00  20  7.9  9.3  1.38  6.25  4.84 999 1017.0   1.6   1.8 999.0 99.0 99.00
2005 04 24 13 00 360  7.1  8.6  1.38  6.67  4.83 999 1016.6   1.4   1.8 999.0 99.0 99.00
2005 04 24 14 00   6  6.7  8.4  1.32  6.67  4.80 999 1016.1   1.4   1.8 999.0 99.0 99.00
2005 04 24 15 00 353  5.0  5.8  1.29  6.67  4.92 999 1015.5   1.7   1.9 999.0 99.0 99.00
2005 04 24 16 00 321  2.4  3.3  1.29  7.14  5.11 999 1015.2   2.6   2.4 999.0 99.0 99.00
2005 04 24 17 00 291  2.0  2.5  1.09  6.67  5.05 999 1014.2   2.2   2.0 999.0 99.0 99.00
2005 04 24 18 00 276  4.4  5.5  1.13  7.14  5.27 999 1012.8   2.4   2.0 999.0 99.0 99.00
2005 04 24 19 00 268  4.3  6.3  0.98  6.25  5.26 999 1011.7   3.3   2.8 999.0 99.0 99.00
2005 04 24 20 00 251  5.0  6.2  0.96  6.67  5.34 999 1010.3   2.6   2.0 999.0 99.0 99.00
2005 04 24 21 00 238  3.8  4.5  0.82  6.67  4.96 999 1009.0   2.8   2.0 999.0 99.0 99.00
2005 04 24 22 00 206  2.5  3.3  0.75  6.25  4.66 999 1008.2   2.9   2.0 999.0 99.0 99.00
2005 04 24 23 00 207  3.1  3.7  0.73  6.25  4.70 999 1007.5   2.7   2.0 999.0 99.0 99.00
2005 04 25 00 00 196  3.0  3.6  0.73  6.25  4.71 999 1006.6   2.9   2.0 999.0 99.0 99.00
2005 04 25 01 00 222  2.8  3.7  0.67  5.88  4.62 999 1005.6   3.6   2.0 999.0 99.0 99.00
2005 04 25 02 00 265  4.0  4.8  0.64  5.88  4.45 999 1004.9   3.4   1.9 999.0 99.0 99.00
2005 04 25 03 00 323  2.5  3.6  0.56  5.88  4.10 999 1004.4   3.8   1.9 999.0 99.0 99.00
2005 04 25 04 00 145  1.6  2.0  0.53  5.56  4.11 999 1003.6   2.7   1.9 999.0 99.0 99.00
2005 04 25 05 00 176  1.3  1.5  0.46  5.56  3.87 999 1003.0   3.0   1.9 999.0 99.0 99.00
2005 04 25 06 00 238  1.5  2.3  0.40  5.26  3.97 999 1002.2   3.4   1.8 999.0 99.0 99.00
2005 04 25 07 00 288  3.1  3.6  0.33  5.26  4.02 999 1001.5   2.8   1.8 999.0 99.0 99.00
2005 04 25 08 00 314  2.7  3.3  0.30  5.00  3.98 999 1001.0   3.6   1.8 999.0 99.0 99.00
2005 04 25 09 00 346  3.4  4.1  0.26  5.00  3.96 999 1000.5   3.1   1.7 999.0 99.0 99.00
2005 04 25 10 00 343  2.9  3.2  0.26  4.55  3.97 999 1000.2   3.0   1.8 999.0 99.0 99.00
2005 04 25 11 00 341  2.4  2.7  0.24  4.76  4.06 999  999.8   2.6   1.8 999.0 99.0 99.00
2005 04 25 12 00   7  3.3  3.7  0.23  4.76  4.24 999  999.4   2.9   1.8 999.0 99.0 99.00
2005 04 25 13 00  23  4.1  4.5  0.20  4.35  4.15 999  999.2   2.9   1.8 999.0 99.0 99.00
2005 04 25 14 00  33  3.2  3.7  0.19  4.76  4.24 999  998.8   2.9   1.9 999.0 99.0 99.00
2005 04 25 15 00  39  2.3  2.5  0.20  4.76  4.27 999  998.6   3.4   2.2 999.0 99.0 99.00
2005 04 25 16 00  54  2.5  3.4  0.19  4.55  4.23 999  998.1   3.7   2.0 999.0 99.0 99.00
2005 04 25 17 00 200  3.4  4.2  0.25  4.17  3.78 999  998.0   3.3   2.0 999.0 99.0 99.00
2005 04 25 18 00 194  3.1  3.9  0.19  4.35  3.85 999  997.8   3.8   2.5 999.0 99.0 99.00
2005 04 25 19 00 215  2.0  2.2  0.16  4.76  3.98 999  997.6   3.0   2.1 999.0 99.0 99.00
2005 04 25 20 00 162  1.5  1.7  0.16  4.17  3.92 999  997.5   4.6   2.9 999.0 99.0 99.00
2005 04 25 21 00 232  0.4  0.6  0.17  4.17  3.88 999  997.4   4.3   2.1 999.0 99.0 99.00
2005 04 25 22 00  56  3.2  3.5  0.15  4.00  3.86 999  997.6   2.8   2.2 999.0 99.0 99.00
2005 04 25 23 00  69  5.9  6.8  0.18  4.35  3.66 999  998.3   2.5   2.2 999.0 99.0 99.00
2005 04 26 00 00  77  4.9  6.2  0.16  4.17  3.73 999  998.5   2.3   2.1 999.0 99.0 99.00
2005 04 26 01 00  58  5.8  6.9  0.22  4.17  3.37 999  998.6   2.2   2.0 999.0 99.0 99.00
2005 04 26 02 00  79  2.9  3.2  0.26  4.55  3.33 999  998.5   1.9   2.0 999.0 99.0 99.00
2005 04 26 03 00 174  0.7  1.2  0.28  4.35  3.26 999  998.4   1.9   2.0 999.0 99.0 99.00
2005 04 26 04 00 275  1.0  1.4  0.31  4.17  3.44 999  998.0   1.7   1.9 999.0 99.0 99.00
2005 04 26 05 00 292  2.0  2.9  0.28  4.35  3.68 999  997.7   1.8   1.9 999.0 99.0 99.00
2005 04 26 06 00 328  3.7  4.3  0.33  4.17  3.66 999  997.2   2.0   1.9 999.0 99.0 99.00
2005 04 26 07 00 316  3.5  4.7  0.29  4.17  3.51 999  996.6   1.9   1.9 999.0 99.0 99.00
2005 04 26 08 00 304  3.3  3.8  0.27  4.00  3.46 999  996.1   2.1   1.9 999.0 99.0 99.00
2005 04 26 09 00 340  4.8  6.2  0.23  3.45  3.28 999  996.0   2.1   1.9 999.0 99.0 99.00
2005 04 26 10 00 345  6.3  7.3  0.19  3.33  3.16 999  995.6   2.3   1.9 999.0 99.0 99.00
2005 04 26 11 00 329  3.1  6.1  0.19  3.23  3.14 999  995.9   2.2   1.9 999.0 99.0 99.00
2005 04 26 12 00 354  5.9  6.9  0.18  2.86  2.97 999  995.9   1.7   1.9 999.0 99.0 99.00
2005 04 26 13 00 342  5.1  5.9  0.22  2.86  2.90 999  996.1   1.5   2.0 999.0 99.0 99.00
2005 04 26 14 00 333  5.8  6.5  0.23  2.94  2.91 999  996.1   1.1   2.0 999.0 99.0 99.00
2005 04 26 15 00 317  3.0  3.8  0.33  2.63  2.86 999  996.4   0.6   2.0 999.0 99.0 99.00
2005 04 26 16 00 309  3.9  4.7  0.38  3.13  2.97 999  996.6   0.9   2.0 999.0 99.0 99.00
2005 04 26 17 00 275  4.7  5.4  0.37  2.86  3.01 999  996.8   1.1   2.0 999.0 99.0 99.00
2005 04 26 18 00 260  5.0  6.0  0.27  2.86  3.01 999  996.9   1.1   2.0 999.0 99.0 99.00
2005 04 26 19 00 268  5.1  5.9  0.28  2.94  2.94 999  997.2   1.4   2.1 999.0 99.0 99.00
2005 04 26 20 00 262  5.1  5.8  0.30  2.86  2.88 999  997.5   1.6   2.3 999.0 99.0 99.00
2005 04 26 21 00 235  4.9  5.4  0.31  2.86  2.93 999  997.7   1.4   2.1 999.0 99.0 99.00
2005 04 26 22 00 256  5.6  7.3  0.33  3.03  2.99 999  998.1   2.2   2.1 999.0 99.0 99.00
2005 04 26 23 00 271  6.9  8.1  0.47  3.13  3.04 999  998.5   1.7   2.0 999.0 99.0 99.00
2005 04 27 00 00 267  4.1  4.8  0.53  3.57  3.37 999  999.0   1.6   2.0 999.0 99.0 99.00
2005 04 27 01 00 290  4.6  5.4  0.54  4.17  3.53 999  999.6   1.9   2.0 999.0 99.0 99.00
2005 04 27 02 00 293  3.7  4.6  0.48  4.00  3.54 999 1000.4   2.0   2.0 999.0 99.0 99.00
2005 04 27 03 00 313  4.9  5.7  0.36  4.00  3.39 999 1000.9   2.0   2.0 999.0 99.0 99.00
2005 04 27 04 00 339  4.4  5.0  0.38  3.57  3.20 999 1001.3   2.1   2.0 999.0 99.0 99.00
2005 04 27 05 00 320  4.4  5.2  0.34  3.45  3.23 999 1001.4   1.8   2.0 999.0 99.0 99.00
2005 04 27 06 00 340  3.6  4.2  0.33  3.45  3.09 999 1001.6   1.4   2.0 999.0 99.0 99.00
2005 04 27 07 00 300  3.5  4.0  0.24  3.13  3.03 999 1001.7   1.7   2.0 999.0 99.0 99.00
2005 04 27 08 00 329  6.1  7.5  0.22  3.13  2.98 999 1001.7   1.8   2.0 999.0 99.0 99.00
2005 04 27 09 00 337  5.5  6.3  0.26  3.13  2.88 999 1002.2   1.7   2.0 999.0 99.0 99.00
2005 04 27 10 00 322  4.5  5.3  0.26  2.63  2.83 999 1002.7   1.7   1.9 999.0 99.0 99.00
2005 04 27 11 00 317  4.1  4.7  0.23  2.50  2.80 999 1003.0   1.7   1.9 999.0 99.0 99.00
2005 04 27 12 00 313  5.5  6.6  0.29  2.56  2.91 999 1003.7   1.7   1.9 999.0 99.0 99.00
2005 04 27 13 00 300  7.1  8.0  0.39  3.13  2.94 999 1004.2   1.3   1.9 999.0 99.0 99.00
2005 04 27 14 00 289  5.9  7.2  0.54  3.23  3.14 999 1004.6   1.1   2.0 999.0 99.0 99.00
2005 04 27 15 00 291  5.7  6.4  0.44  3.45  3.18 999 1004.7   2.0   2.5 999.0 99.0 99.00
2005 04 27 16 00 273  6.0  7.1  0.43  3.13  3.09 999 1005.0   1.8   2.0 999.0 99.0 99.00
2005 04 27 17 00 265  6.0  6.9  0.48  3.33  3.19 999 1005.4   1.9   2.0 999.0 99.0 99.00
2005 04 27 18 00 257  6.2  7.3  0.49  3.57  3.27 999 1005.6   2.5   2.5 999.0 99.0 99.00
2005 04 27 19 00 262  8.3 10.0  0.64  3.57  3.26 999 1005.8   2.4   2.4 999.0 99.0 99.00
2005 04 27 20 00 261  8.1  9.5  0.83  4.00  3.63 999 1006.3   2.0   2.1 999.0 99.0 99.00
2005 04 27 21 00 250  8.6 10.0  0.77  4.35  3.68 999 1006.5   1.9   2.0 999.0 99.0 99.00
2005 04 27 22 00 251 10.0 11.9  0.98  4.55  3.79 999 1006.6   2.0   2.0 999.0 99.0 99.00
2005 04 27 23 00 247  7.4  9.6  0.85  4.76  3.83 999 1007.2   2.0   2.0 999.0 99.0 99.00
2005 04 28 00 00 250  7.4  8.6  0.90  4.55  3.83 999 1007.6   2.1   2.0 999.0 99.0 99.00
2005 04 28 01 00 253  7.0  9.0  0.87  4.55  3.82 999 1007.9   2.3   2.0 999.0 99.0 99.00
2005 04 28 02 00 264  7.9  9.3  0.87  5.00  3.83 999 1008.6   2.1   2.0 999.0 99.0 99.00
2005 04 28 03 00 271  6.3  7.9  0.74  4.00  3.67 999 1009.2   2.2   2.0 999.0 99.0 99.00
2005 04 28 04 00 283  6.4  7.7  0.57  4.35  3.56 999 1009.3   2.2   2.0 999.0 99.0 99.00
2005 04 28 05 00 274  6.9  8.2  0.60  4.00  3.43 999 1009.6   2.3   2.0 999.0 99.0 99.00
2005 04 28 06 00 271  6.6  7.8  0.61  3.45  3.33 999 1010.0   2.3   2.0 999.0 99.0 99.00
2005 04 28 07 00 275  5.7  6.4  0.51  3.70  3.30 999 1010.1   2.3   2.0 999.0 99.0 99.00
2005 04 28 08 00 269  6.5  8.2  0.48  3.57  3.25 999 1010.2   2.3   2.0 999.0 99.0 99.00
2005 04 28 09 00 266  5.4  6.1  0.52  3.33  3.21 999 1010.5   2.3   2.0 999.0 99.0 99.00
2005 04 28 10 00 269  5.7  6.3  0.50  3.57  3.30 999 1010.6   2.2   2.0 999.0 99.0 99.00
2005 04 28 11 00 258  5.5  6.4  0.46  3.57  3.20 999 1010.8   2.1   2.0 999.0 99.0 99.00
2005 04 28 12 00 265  5.6  6.6  0.48  3.57  3.30 999 1011.3   2.2   1.9 999.0 99.0 99.00
2005 04 28 13 00 249  5.2  5.8  0.55  3.57  3.42 999 1011.8   2.3   2.0 999.0 99.0 99.00
2005 04 28 14 00 257  5.6  6.5  0.53  3.70  3.36 999 1011.9   2.2   2.0 999.0 99.0 99.00
2005 04 28 15 00 253  6.0  6.8  0.56  3.70  3.41 999 1011.9   2.2   2.1 999.0 99.0 99.00
2005 04 28 16 00 249  6.1  7.1  0.60  3.70  3.35 999 1012.3   2.2   2.2 999.0 99.0 99.00
2005 04 28 17 00 251  5.7  6.8  0.62  4.17  3.46 999 1012.8   2.6   2.6 999.0 99.0 99.00
2005 04 28 18 00 257  5.6  6.5  0.70  4.17  3.61 999 1013.3   2.9   2.7 999.0 99.0 99.00
2005 04 28 19 00 226  4.7  5.3  0.61  4.17  3.66 999 1012.9   2.4   2.1 999.0 99.0 99.00
2005 04 28 20 00 223  3.5  3.9  0.56  4.17  3.68 999 1013.3   2.4   2.1 999.0 99.0 99.00
2005 04 28 21 00 199  4.5  5.1  0.50  4.35  3.69 999 1013.2   2.6   2.1 999.0 99.0 99.00
2005 04 28 22 00 212  3.3  3.7 99.00 99.00 99.00 999 1013.4   2.9 999.0 999.0 99.0 99.00
2005 04 28 23 00 212  2.8  3.2  0.37  3.85  3.49 999 1013.6   2.8   2.1 999.0 99.0 99.00
2005 04 29 00 00 196  2.0  2.4  0.32  4.00  3.47 999 1013.5   2.5   2.1 999.0 99.0 99.00
2005 04 29 01 00 184  3.7  4.2  0.29  3.85  3.40 999 1013.8   2.6   2.1 999.0 99.0 99.00
2005 04 29 02 00 186  3.6  3.9  0.26  3.85  3.32 999 1014.2   2.5   2.0 999.0 99.0 99.00
2005 04 29 03 00 201  3.9  4.5  0.22  3.85  3.35 999 1014.7   2.6   2.0 999.0 99.0 99.00
2005 04 29 04 00 212  3.4  3.7  0.22  3.70  3.33 999 1014.7   2.7   2.0 999.0 99.0 99.00
2005 04 29 05 00 210  2.9  3.3  0.16  3.70  3.22 999 1014.5   2.7   2.0 999.0 99.0 99.00
2005 04 29 06 00 264  4.5  5.7  0.18  4.35  3.23 999 1014.4   2.9   2.0 999.0 99.0 99.00
2005 04 29 07 00 253  2.0  2.7  0.15  3.45  3.12 999 1014.4   2.5   2.0 999.0 99.0 99.00
2005 04 29 08 00 232  2.3  2.6  0.00  0.00  0.00 999 1014.2   2.4   2.0 999.0 99.0 99.00
2005 04 29 09 00 247  3.1  3.5  0.00  0.00  0.00 999 1013.9   2.4   2.0 999.0 99.0 99.00
2005 04 29 10 00 253  4.3  4.9  0.00  0.00  0.00 999 1013.9   2.3   2.0 999.0 99.0 99.00
2005 04 29 11 00 266  3.9  4.5  0.00  0.00  0.00 999 1013.8   2.1   2.0 999.0 99.0 99.00
2005 04 29 12 00 284  3.3  3.9  0.00  0.00  0.00 999 1014.1   2.2   2.0 999.0 99.0 99.00
2005 04 29 13 00 286  3.5  3.9  0.00  0.00  0.00 999 1014.5   2.2   2.0 999.0 99.0 99.00
2005 04 29 14 00 292  3.9  4.9  0.00  0.00  0.00 999 1014.4   2.1   2.0 999.0 99.0 99.00
2005 04 29 15 00 277  3.2  3.8  0.00  0.00  0.00 999 1014.4   2.1   2.0 999.0 99.0 99.00
2005 04 29 16 00 233  3.6  4.2  0.00  0.00  0.00 999 1014.5   2.2   2.1 999.0 99.0 99.00
2005 04 29 17 00 217  2.8  3.4  0.00  0.00  0.00 999 1014.4   3.2   3.0 999.0 99.0 99.00
2005 04 29 18 00 212  2.6  3.0  0.00  0.00  0.00 999 1014.1   2.4   2.2 999.0 99.0 99.00
2005 04 29 19 00 205  2.7  3.1  0.00  0.00  0.00 999 1013.7   2.5   2.3 999.0 99.0 99.00
2005 04 29 20 00 187  3.1  3.8  0.00  0.00  0.00 999 1013.4   2.6   2.3 999.0 99.0 99.00
2005 04 29 21 00 190  3.5  3.8  0.00  0.00  0.00 999 1013.1   2.8   2.3 999.0 99.0 99.00
2005 04 29 22 00 188  2.9  3.2  0.00  0.00  0.00 999 1012.8   2.9   2.3 999.0 99.0 99.00
2005 04 29 23 00 193  2.8  3.2  0.00  0.00  0.00 999 1012.7   3.2   2.2 999.0 99.0 99.00
2005 04 30 00 00 186  2.0  2.2  0.00  0.00  0.00 999 1012.7   3.2   2.2 999.0 99.0 99.00
2005 04 30 01 00 174  2.5  2.7  0.00  0.00  0.00 999 1012.5   3.3   2.2 999.0 99.0 99.00
2005 04 30 02 00 181  1.3  1.4  0.00  0.00  0.00 999 1012.9   2.5   2.1 999.0 99.0 99.00
2005 04 30 03 00 178  1.0  1.8  0.00  0.00  0.00 999 1013.2   2.8   2.0 999.0 99.0 99.00
2005 04 30 04 00 217  2.6  3.3  0.00  0.00  0.00 999 1013.1   2.7   2.0 999.0 99.0 99.00
2005 04 30 05 00 226  2.8  3.3  0.00  0.00  0.00 999 1012.9   2.4   2.0 999.0 99.0 99.00
2005 04 30 06 00 268  3.0  3.3  0.00  0.00  0.00 999 1012.8   2.6   2.0 999.0 99.0 99.00
2005 04 30 07 00 265  3.1  3.6  0.00  0.00  0.00 999 1012.5   2.4   2.0 999.0 99.0 99.00
2005 04 30 08 00 305  3.6  4.0  0.19  3.03  2.95 999 1012.1   2.5   2.0 999.0 99.0 99.00
2005 04 30 09 00 306  4.0  4.5  0.21  2.94  3.02 999 1012.0   2.5   2.0 999.0 99.0 99.00
2005 04 30 10 00 300  4.2  4.8  0.18  3.13  3.04 999 1012.2   2.4   2.0 999.0 99.0 99.00
2005 04 30 11 00 301  4.9  5.7  0.18  3.13  2.92 999 1012.5   2.2   2.0 999.0 99.0 99.00
2005 04 30 12 00 296  4.2  4.7  0.15  2.78  2.91 999 1012.8   2.2   2.0 999.0 99.0 99.00
2005 04 30 13 00 318  5.1  6.0  0.00  0.00  0.00 999 1013.2   2.3   2.0 999.0 99.0 99.00
2005 04 30 14 00 312  3.6  4.1  0.15  2.86  2.88 999 1013.4   2.1   2.0 999.0 99.0 99.00
2005 04 30 15 00 293  3.3  3.8  0.00  0.00  0.00 999 1013.4   2.7   2.6 999.0 99.0 99.00
2005 04 30 16 00 290  4.2  4.8  0.00  0.00  0.00 999 1013.4   2.0   2.2 999.0 99.0 99.00
2005 04 30 17 00 271  5.0  5.9  0.00  0.00  0.00 999 1013.4   2.0   2.2 999.0 99.0 99.00
2005 04 30 18 00 247  4.9  5.7  0.18  2.63  2.73 999 1013.1   2.9   2.9 999.0 99.0 99.00
2005 04 30 19 00 226  4.8  5.8  0.22  2.50  2.76 999 1012.8   2.2   2.2 999.0 99.0 99.00
2005 04 30 20 00 231  4.8  5.7  0.22  2.63  2.71 999 1012.8   2.5   2.2 999.0 99.0 99.00
2005 04 30 21 00 228  5.4  6.1  0.24  2.50  2.68 999 1012.5   2.6   2.2 999.0 99.0 99.00
2005 04 30 22 00 219  4.8  5.3  0.22  2.78  2.72 999 1012.2   2.6   2.2 999.0 99.0 99.00
2005 04 30 23 00 225  5.7  6.7  0.24  2.50  2.88 999 1012.1   3.1   2.2 999.0 99.0 99.00
2005 05 01 00 00 243  6.7  8.0  0.27  2.63  2.88 999 1012.0   3.2   2.2 999.0 99.0 99.00
2005 05 01 01 00 256  5.9  6.7  0.43  3.70  3.25 999 1012.1   3.0   2.2 999.0 99.0 99.00
2005 05 01 02 00 255  7.1  8.7  0.48  3.70  3.35 999 1012.1   3.5   2.1 999.0 99.0 99.00
2005 05 01 03 00 255  4.9  5.7  0.47  3.70  3.33 999 1012.4   2.9   2.1 999.0 99.0 99.00
2005 05 01 04 00 286  5.2  5.8  0.42  3.70  3.35 999 1012.1   2.8   2.1 999.0 99.0 99.00
2005 05 01 05 00 282  5.9  6.7  0.48  3.85  3.34 999 1011.8   2.9   2.1 999.0 99.0 99.00
2005 05 01 06 00 277  4.7  5.4  0.48  4.17  3.35 999 1011.6   2.7   2.1 999.0 99.0 99.00
2005 05 01 07 00 278  5.4  6.0  0.46  4.00  3.39 999 1011.0   2.7   2.1 999.0 99.0 99.00
2005 05 01 08 00 270  5.7  6.5  0.40  4.00  3.22 999 1010.7   2.4   2.1 999.0 99.0 99.00
2005 05 01 09 00 271  6.0  6.9  0.39  2.94  3.12 999 1010.5   2.3   2.1 999.0 99.0 99.00
2005 05 01 10 00 271  6.0  6.8  0.44  3.57  3.16 999 1010.5   2.4   2.1 999.0 99.0 99.00
2005 05 01 11 00 269  6.1  6.9  0.44  3.70  3.19 999 1010.2   2.3   2.1 999.0 99.0 99.00
2005 05 01 12 00 264  5.8  6.6  0.45  3.57  3.21 999 1010.4   2.3   2.1 999.0 99.0 99.00
2005 05 01 13 00 273  6.0  7.1  0.43  3.33  3.24 999 1010.9   2.4   2.1 999.0 99.0 99.00
2005 05 01 14 00 267  5.6  6.4  0.45  3.70  3.31 999 1010.9   2.3   2.1 999.0 99.0 99.00
2005 05 01 15 00 272  6.1  6.9  0.49  4.00  3.33 999 1010.9   2.5   2.1 999.0 99.0 99.00
2005 05 01 16 00 265  6.6  7.7  0.51  4.00  3.35 999 1011.1   2.6   2.3 999.0 99.0 99.00
2005 05 01 17 00 251  6.9  8.0  0.53  3.70  3.24 999 1011.0   2.6   2.3 999.0 99.0 99.00
2005 05 01 18 00 248  7.4  8.6  0.63  3.57  3.33 999 1010.7   3.3   2.9 999.0 99.0 99.00
2005 05 01 19 00 245  7.7  9.2  0.67  3.70  3.44 999 1010.3   3.0   2.3 999.0 99.0 99.00
2005 05 01 20 00 250  8.9 10.7  0.82  4.17  3.57 999 1010.2   3.1   2.2 999.0 99.0 99.00
2005 05 01 21 00 250  8.5 10.3  0.94  4.17  3.77 999 1010.3   3.1   2.2 999.0 99.0 99.00
2005 05 01 22 00 247  8.2  9.3  0.99  4.55  3.84 999 1010.4   3.1   2.2 999.0 99.0 99.00
2005 05 01 23 00 261  7.8  9.0  0.95  4.55  3.93 999 1010.6   3.3   2.2 999.0 99.0 99.00
2005 05 02 00 00 248  6.7  7.7  0.87  4.55  3.80 999 1010.8   3.0   2.2 999.0 99.0 99.00
2005 05 02 01 00 278  5.6  6.8  0.76  4.55  3.67 999 1011.1   3.1   2.2 999.0 99.0 99.00
2005 05 02 02 00 339  8.0  9.9  0.66  4.35  3.66 999 1011.7   2.8   2.2 999.0 99.0 99.00
2005 05 02 03 00 353  5.8  7.0  0.56  4.17  3.58 999 1012.3   2.5   2.2 999.0 99.0 99.00
2005 05 02 04 00 338  3.7  4.6  0.54  4.17  3.40 999 1012.5   2.3   2.1 999.0 99.0 99.00
2005 05 02 05 00 342  6.3  7.9  0.52  3.57  3.29 999 1012.6   2.3   2.1 999.0 99.0 99.00
2005 05 02 06 00 345  7.4  8.5  0.69  3.33  3.28 999 1012.7   1.8   2.1 999.0 99.0 99.00
2005 05 02 07 00 343  7.6  8.8  0.75  3.70  3.39 999 1012.9   1.6   2.1 999.0 99.0 99.00
2005 05 02 08 00 332  7.7  9.2  0.83  4.00  3.53 999 1013.2   1.3   2.1 999.0 99.0 99.00
2005 05 02 09 00 324  7.9  9.0  0.77  4.00  3.48 999 1013.5   0.7   2.1 999.0 99.0 99.00
2005 05 02 10 00 319  6.3  8.1  0.70  3.85  3.50 999 1013.9   0.4   2.1 999.0 99.0 99.00
2005 05 02 11 00 311  8.4  9.5  0.66  3.45  3.46 999 1013.7   0.8   2.1 999.0 99.0 99.00
2005 05 02 12 00 313  8.8 10.5  0.84  3.57  3.45 999 1014.2   0.7   2.1 999.0 99.0 99.00
2005 05 02 13 00 319  7.4 10.3  0.86  4.00  3.57 999 1014.9   0.3   2.1 999.0 99.0 99.00
2005 05 02 14 00 301  7.8  9.4  0.83  4.35  3.74 999 1015.1   0.3   2.1 999.0 99.0 99.00
2005 05 02 15 00 294  7.7  9.4  0.87  4.17  3.65 999 1015.6   0.2   2.1 999.0 99.0 99.00
2005 05 02 16 00 284  7.3  8.7  0.90  4.17  3.65 999 1015.8   0.3   2.5 999.0 99.0 99.00
2005 05 02 17 00 297  7.5  9.6  0.79  3.57  3.61 999 1015.8   1.1   2.1 999.0 99.0 99.00
2005 05 02 18 00 285  7.3  8.2  0.74  4.17  3.61 999 1016.0   1.2   2.1 999.0 99.0 99.00
2005 05 02 19 00 308  7.4  9.0  0.85  4.35  3.63 999 1016.3   1.4   2.2 999.0 99.0 99.00
2005 05 02 20 00 302  8.1  9.6  0.84  4.17  3.64 999 1016.7   1.4   2.2 999.0 99.0 99.00
2005 05 02 21 00 289  7.5  8.3  0.86  4.00  3.71 999 1016.9   1.5   2.2 999.0 99.0 99.00
2005 05 02 22 00 293  7.6  9.2  0.90  4.55  3.79 999 1016.9   2.2   2.5 999.0 99.0 99.00
2005 05 02 23 00 289  7.8  8.9  0.87  4.35  3.72 999 1017.1   1.9   2.2 999.0 99.0 99.00
2005 05 03 00 00 287  6.4  7.8  0.76  4.35  3.65 999 1017.2   2.1   2.2 999.0 99.0 99.00
2005 05 03 01 00 261  4.9  5.7  0.61  4.17  3.60 999 1017.4   1.9   2.2 999.0 99.0 99.00
2005 05 03 02 00 284  4.0  5.8  0.50  3.85  3.56 999 1017.7   2.3   2.2 999.0 99.0 99.00
2005 05 03 03 00 329  3.7  4.3  0.43  3.70  3.47 999 1018.1   2.3   2.2 999.0 99.0 99.00
2005 05 03 04 00 352  2.2  2.6  0.40  3.23  3.42 999 1018.1   2.2   2.2 999.0 99.0 99.00
2005 05 03 05 00 260  1.6  1.9  0.39  3.23  3.36 999 1018.2   2.0   2.1 999.0 99.0 99.00
2005 05 03 06 00 235  2.8  3.1  0.36  2.94  3.26 999 1018.0   2.0   2.1 999.0 99.0 99.00
2005 05 03 07 00 240  4.8  5.5  0.31  3.57  3.21 999 1017.6   1.9   2.1 999.0 99.0 99.00
2005 05 03 08 00 244  5.2  6.1  0.24  3.23  3.15 999 1017.3   2.0   2.1 999.0 99.0 99.00
